1443705476279;56.16930217;10.18864246;102.0
1443705478278;56.16932422;10.1886267;101.0
1443705480278;56.16932397;10.18857551;101.0
1443705482282;56.16932581;10.18852347;102.0
1443705484281;56.16934475;10.18849409;101.0
1443705486279;56.16936371;10.18846479;103.0
1443705488281;56.16938819;10.18844282;100.0
1443705490277;56.16941744;10.18841661;98.0
1443705492279;56.16945159;10.18841386;96.0
1443705494280;56.1694842;10.18840218;94.0
1443705496277;56.16951474;10.18839423;94.0
1443705498279;56.16954451;10.18839248;96.0
1443705500279;56.16956715;10.18836346;98.0
1443705502277;56.16958686;10.18831736;97.0
1443705504279;56.16960541;10.1882736;97.0
1443705506282;56.16962444;10.18822737;96.0
1443705508277;56.16964583;10.18818205;96.0
1443705510278;56.16966711;10.18813486;96.0
1443705512287;56.16968663;10.18808038;97.0
1443705514279;56.16971005;10.18802699;96.0
1443705516278;56.16973002;10.18797809;97.0
1443705518279;56.16974884;10.1879267;96.0
1443705520281;56.16976674;10.18788342;96.0
1443705522280;56.16978812;10.18784548;96.0
1443705524278;56.16981337;10.18782123;97.0
1443705526280;56.16983857;10.18779611;96.0
1443705528277;56.16986031;10.1877612;97.0
1443705530280;56.16988457;10.18772423;98.0
1443705532279;56.16990718;10.18769426;99.0
1443705534277;56.16992982;10.18766239;99.0
1443705536277;56.16995237;10.18762413;98.0
1443705538277;56.16997631;10.18759034;98.0
1443705540279;56.16999666;10.18754774;99.0
1443705542277;56.17002031;10.18751143;98.0
1443705544279;56.17004147;10.18747459;99.0
1443705546283;56.17006388;10.18743892;100.0
1443705548280;56.17008234;10.18739761;100.0
1443705550281;56.17010086;10.18736509;98.0
1443705552281;56.17011638;10.18732246;99.0
1443705554278;56.17013237;10.18729726;98.0
1443705556282;56.17014879;10.18726742;96.0
1443705558281;56.17016277;10.18722945;98.0
1443705560279;56.17017621;10.18720218;99.0
1443705561384; ; ;
1443705562293;56.17016519;10.18721466;100.0
1443705564306;56.17016087;10.18721938;101.0
1443705566314;56.17017044;10.18721505;101.0
1443705568323;56.1701893;10.18723747;101.0
1443705570278;56.17022398;10.18726061;102.0
1443705572287;56.17025588;10.18727768;102.0
1443705574280;56.17028912;10.18728896;100.0
1443705576287;56.17030881;10.18729981;100.0
1443705578286;56.17032408;10.18730428;100.0
1443705580292;56.17032768;10.18730097;101.0
1443705582277;56.17032926;10.18730069;101.0
1443705584281;56.17033097;10.18730117;101.0
1443705586278;56.17033183;10.18730454;101.0
1443705588279;56.17034538;10.18732563;99.0
1443705590279;56.17036184;10.18734476;98.0
1443705592281;56.17037088;10.18734936;98.0
1443705594363;56.17037394;10.18735344;97.0
1443705595505; ; ;
1443705596295;56.17037675;10.18735463;97.0
1443705598291;56.17038127;10.1873556;97.0
1443705600281;56.17039542;10.18735156;99.0
1443705602294;56.17039486;10.18734988;95.0
1443705604294;56.17039054;10.18737123;94.0
1443705606292;56.17038742;10.18737447;94.0
1443705608282;56.1703816;10.18737628;96.0
1443705610326;56.1703792;10.18739299;99.0
1443705612302;56.17037732;10.1874042;98.0
1443705614280;56.17037334;10.18740333;98.0
1443705616292;56.17037379;10.18740558;99.0
1443705616687; ; ;
1443705618291;56.17037035;10.18740362;99.0
1443705620292;56.17036387;10.18741959;100.0
1443705622292;56.17036371;10.18746364;100.0
1443705624295;56.17037276;10.1875094;103.0
1443705626316;56.17038887;10.18754279;102.0
1443705628294;56.1704109;10.18756753;101.0
1443705630295;56.1704364;10.18758334;101.0
1443705632276;56.17046339;10.18759996;102.0
1443705634280;56.17047323;10.1875992;102.0
1443705636279;56.17047992;10.18759493;102.0
1443705638279;56.17049524;10.18760187;102.0
1443705640279;56.17052229;10.18761332;101.0
1443705642279;56.17055294;10.18763328;100.0
1443705644278;56.17059161;10.18766787;99.0
1443705646280;56.17060582;10.18767396;99.0
1443705648278;56.17062041;10.18768084;99.0
1443705650279;56.17065022;10.18770139;99.0
1443705652280;56.1706803;10.18772369;99.0
1443705654278;56.17071493;10.18774572;100.0
1443705656278;56.1707489;10.18776269;98.0
1443705658279;56.17078252;10.18777625;99.0
1443705660280;56.1708044;10.18778701;99.0
1443705662279;56.17081144;10.18779104;99.0
1443705664280;56.1708188;10.18779706;99.0
1443705666280;56.17084021;10.18780788;98.0
1443705668281;56.17087118;10.18782102;97.0
1443705670279;56.17090517;10.18783142;97.0
1443705672279;56.17093956;10.18784824;97.0
1443705674280;56.17097651;10.18786773;98.0
1443705676280;56.17101576;10.18788604;99.0
1443705678278;56.17105399;10.18789911;100.0
1443705680279;56.17108091;10.18790291;99.0
1443705682278;56.17108856;10.1879016;99.0
1443705684281;56.17110278;10.18790744;100.0
1443705686278;56.1711308;10.18792385;100.0
1443705688279;56.17116325;10.18795016;100.0
